Lat,Lon,sdate,daten,JulianD,r2r_event,Cast,BottleNo,depth_nominal,depth,pressure,temp1,potTemp1,sal1,density1,sigmaT1,cond1,temp2,potTemp2,sal2,density2,sigmaT2,cond2,oxsat1_umol_perkg,oxconc_mL_perL,oxconc_umol_perkg,oxsat_mL_perL,oxsat2_umol_perkg,PAR,surface_par,beam_cp,Chl_F,beta,turb,Chl_F_raw,beta_raw,particle_conc_raw,beam_cp_raw,tempDiff,salDiff,condDiff,scan,PO4,PO4_kg-1,PO4_Flag,SiO4,SiO4_kg-1,SiO4_Flag,NO2_NO3,NO2_NO3_Kg-1,NO2_NO3 Flag,NO2,NO2_kg-1,NO2_flag,NO3,NO3_kg-1,NO3_flag,CHLA
degrees,degrees,string date,dimensionless,dimensionless,dimensionless,dimensionless,dimensionless,m,m,db,deg C,deg C,PSU,kg m-3,kg m-3,uS cm-1,deg C,deg C,kg m-3,kg m-3,kg m-3,uS cm-1,umol kg-1,mL L-1,umol kg-1,mL L-1,umol kg-1,umol photon m-2 s-1,umol photon m-2 s-1,m-1,dimensionless,m-1 sr-1,NTU,V,V,V,V,deg C,PSU,uS cm-1,dimensionless,umol L-1,umol kg-1,[1 = good; 2= subjectively bad; 3=below detection limit; 9=not collected],umol L-1,umol kg-1,[1 = good; 2= subjectively bad; 3=below detection limit; 9=not collected],umol L-1,umol kg-1,[1 = good; 2= subjectively bad; 3=below detection limit; 9=not collected],umol L-1,umol kg-1,[1 = good; 2= subjectively bad; 3=below detection limit; 9=not collected],umol L-1,umol kg-1,[1 = good; 2= subjectively bad; 3=below detection limit; 9=not collected],ug L-1
50.2198,-145.0918,18/08/2018 22:49,737290.9508,230.9508,RR1813-SE-20180818.2147.001,16,12,80,82.651,83.384,6.3347,6.3277,32.5508,1025.961,25.5771,32515,6.3354,6.3277,32.5508,1025.961,25.577,32514,303.8581,6.3923,278.358,6.9778,303.8582,5.4671,4312.6,0.1073,0.5017,0.00020796,0.1253,0.2133,0.1416,1.0818,4.5265,0.0007,-0.0015,-0.76174,71623,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.273
50.2198,-145.0918,18/08/2018 22:49,737290.9509,230.9509,RR1813-SE-20180818.2147.001,16,13,80,81.832,82.557,6.3375,6.3306,32.5502,1025.9563,25.5762,32516,6.3389,6.3305,32.5503,1025.9564,25.5763,32516,303.8394,6.3905,278.281,6.9774,303.8392,5.6358,4316.8,0.1074,0.5192,0.000196114,0.1215,0.2191,0.1398,1.0823,4.5265,0.0015,-0.0017,-0.26244,71823,1.3,1.3,1,18.9,18.5,1,15,14.6,1,0.39,0.38,1,14.6,14.3,1,-9999
50.2198,-145.0918,18/08/2018 22:51,737290.9523,230.9523,RR1813-SE-20180818.2147.001,16,14,65,67.025,67.617,6.7171,6.7112,32.511,1025.8073,25.4965,32801,6.7218,6.7112,32.511,1025.8074,25.4966,32804,301.2359,6.4773,282.082,6.9171,301.2359,13.795,4312.6,0.1258,0.7227,0.000222438,0.1296,0.2869,0.1438,1.082,4.5059,0.0047,-0.0016,2.5647,74794,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.2673
50.2198,-145.0918,18/08/2018 22:51,737290.9526,230.9526,RR1813-SE-20180818.2147.001,16,15,65,67.516,68.112,6.6959,6.69,32.5135,1025.8144,25.5013,32786,6.696,6.69,32.5135,1025.8144,25.5013,32784,301.3791,6.4742,281.948,6.9204,301.3791,13.322,4316.8,0.1258,0.7022,0.000241523,0.1354,0.2801,0.1467,1.15,4.506,0.0001,-0.0017,-1.527,75360,1.2,1.2,1,16.9,16.5,1,13.4,13.1,1,0.43,0.42,1,13,12.7,1,-9999
50.2198,-145.0918,18/08/2018 22:53,737290.9538,230.9538,RR1813-SE-20180818.2147.001,16,16,50,52.277,52.736,7.9834,7.9784,32.4656,1025.5279,25.287,33852,7.9828,7.9783,32.4656,1025.5279,25.287,33850,292.6623,6.5875,286.943,6.7188,292.6623,36.564,4316.8,0.1388,0.5811,0.000239548,0.1347,0.2397,0.1464,1.1056,4.4915,-0.0007,-0.0012,-1.7238,77834,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.2377
50.2198,-145.0918,18/08/2018 22:53,737290.9539,230.9539,RR1813-SE-20180818.2147.001,16,17,50,51.882,52.338,7.9881,7.9831,32.4655,1025.5253,25.2863,33855,7.9991,7.9831,32.4655,1025.5253,25.2863,33863,292.6314,6.5987,287.43,6.7181,292.6314,36.402,4316.8,0.1389,0.5792,0.000255343,0.1396,0.2391,0.1488,1.1523,4.4914,0.011,-0.0016,8.0769,78044,1.1,1.1,1,14.6,14.3,1,10.8,10.5,1,0.21,0.21,1,10.5,10.3,1,-9999
50.2198,-145.0918,18/08/2018 22:55,737290.9552,230.9552,RR1813-SE-20180818.2147.001,16,18,35,36.72,37.041,9.8417,9.8376,32.4121,1025.1262,24.9586,35425,9.827,9.8376,32.4121,1025.1262,24.9585,35411,280.8433,6.6256,288.694,6.4454,280.8439,102.8,4316.7,0.1478,0.3513,0.00025995,0.1409,0.1631,0.1495,1.1204,4.4815,-0.0147,-0.0009,-13.9165,80762,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.2139
50.2198,-145.0918,18/08/2018 22:55,737290.9553,230.9553,RR1813-SE-20180818.2147.001,16,19,35,36.048,36.364,9.8614,9.8574,32.4111,1025.1191,24.9545,35441,9.8701,9.8574,32.4111,1025.1191,24.9545,35447,280.7236,6.6174,288.338,6.4427,280.7236,105.87,4316.8,0.1472,0.3736,0.0002356,0.1336,0.1705,0.1458,1.1541,4.4822,0.0087,-0.0018,5.8982,80953,1,0.9,1,15.1,14.7,1,9.4,9.1,1,0.17,0.17,1,9.2,9,1,-9999
50.2198,-145.0918,18/08/2018 22:58,737290.9573,230.9573,RR1813-SE-20180818.2147.001,16,20,20,22.292,22.486,14.0172,14.014,32.3006,1024.1988,24.099,39053,14.0165,14.014,32.3006,1024.1988,24.099,39051,257.2808,5.7897,252.482,5.8997,257.2808,253.71,4296.6,0.1962,0.2559,0.000282983,0.1482,0.1313,0.153,1.0838,4.4284,-0.0007,-0.0005,-1.2097,84973,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.2579
50.2198,-145.0918,18/08/2018 22:58,737290.9574,230.9574,RR1813-SE-20180818.2147.001,16,21,20,21.411,21.598,13.7885,13.7855,32.308,1024.2474,24.1514,38852,13.8328,13.7855,32.3081,1024.2474,24.1514,38889,258.4716,5.868,255.885,5.9273,258.4715,227.63,4298.9,0.1942,0.3059,0.000272453,0.1448,0.1479,0.1514,1.0841,4.4306,0.0442,-0.0028,37.1636,85233,0.9,0.9,1,15.9,15.6,1,8.6,8.4,1,0.16,0.16,1,8.4,8.2,1,-9999
50.2198,-145.0918,18/08/2018 23:01,737290.9592,230.9592,RR1813-SE-20180818.2147.001,16,22,10,10.103,10.191,14.0435,14.0421,32.3001,1024.1381,24.0928,39071,14.044,14.0421,32.3,1024.138,24.0928,39071,257.1439,5.803,253.066,5.8965,257.144,406.6,4144.9,0.1944,0.1242,0.00028759,0.1495,0.0874,0.1537,1.1493,4.4302,0.0005,-0.0002,0.24684,89084,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.3088
50.2198,-145.0918,18/08/2018 23:01,737290.9593,230.9593,RR1813-SE-20180818.2147.001,16,23,10,11.392,11.491,14.0463,14.0446,32.2999,1024.1431,24.0921,39074,14.0469,14.0446,32.2999,1024.1431,24.0921,39074,257.1298,5.8005,252.956,5.8962,257.1299,340.09,4061.1,0.1932,0.1208,0.000296145,0.1521,0.0863,0.155,1.1501,4.4316,0.0007,0,0.575,89251,0.9,0.9,1,15.9,15.6,1,8.6,8.4,1,0.21,0.21,1,8.4,8.2,1,-9999
50.2198,-145.0918,18/08/2018 23:01,737290.9594,230.9594,RR1813-SE-20180818.2147.001,16,24,10,11.47,11.569,14.0453,14.0437,32.3,1024.1437,24.0924,39073,14.046,14.0437,32.3,1024.1437,24.0924,39073,257.1345,5.8044,253.126,5.8963,257.1344,355.26,4003.2,0.1933,0.1361,0.000293513,0.1513,0.0914,0.1546,1.0997,4.4314,0.0007,-0.0002,0.4349,89448,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
50.3188,-144.9895,19/08/2018 20:53,737291.8705,231.8705,RR1813-SE-20180819.2031.001,17,1,80,83.292,84.032,6.2547,6.2477,32.5595,1025.9811,25.594,32454,6.2538,6.2477,32.5595,1025.981,25.5939,32453,304.4112,6.2956,274.145,6.9906,304.4113,1.3368,1254.1,0.1368,0.3023,0.000121749,0.0991,0.1468,0.1285,1.1513,4.4938,-0.0009,-0.0001,-0.88367,14044,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
50.3188,-144.9895,19/08/2018 20:55,737291.872,231.872,RR1813-SE-20180819.2031.001,17,2,70,71.26,71.891,6.5165,6.5104,32.515,1025.8564,25.5256,32634,6.5167,6.5104,32.5149,1025.8563,25.5256,32633,302.6434,6.486,282.455,6.9496,302.6435,2.7202,1349,0.1528,0.5267,0.000180319,0.1168,0.2216,0.1374,1.1273,4.476,0.0003,-0.0009,-0.5636,17165,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
50.3188,-144.9895,19/08/2018 20:57,737291.8732,231.8732,RR1813-SE-20180819.2031.001,17,3,60,61.809,62.355,6.8574,6.8519,32.4901,1025.7481,25.4617,32901,6.8519,6.8519,32.4902,1025.7482,25.4618,32897,300.2979,6.5682,286.051,6.8953,300.2978,4.6674,1319.5,0.1798,0.8079,0.00025271,0.1389,0.3153,0.1484,1.0839,4.4464,-0.0054,0.0003,-4.3693,19759,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
50.3188,-144.9895,19/08/2018 20:59,737291.8746,231.8746,RR1813-SE-20180819.2031.001,17,4,50,51.632,52.086,7.9398,7.9348,32.4563,1025.524,25.286,33805,7.9348,7.9348,32.4564,1025.524,25.2861,33800,292.9733,6.6539,289.836,6.726,292.9731,9.4772,1266.1,0.2043,0.7937,0.000320495,0.1595,0.3106,0.1587,1.0819,4.4194,-0.005,-0.0001,-4.4658,22669,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
50.3188,-144.9895,19/08/2018 21:01,737291.8761,231.8761,RR1813-SE-20180819.2031.001,17,5,40,41.47,41.835,9.6006,9.5961,32.4233,1025.1961,25.0066,35225,9.5918,9.5961,32.4233,1025.1961,25.0066,35218,282.3178,6.5308,284.55,6.4796,282.3179,18.209,1404,0.1703,0.4777,0.000217173,0.128,0.2052,0.143,1.0834,4.4567,-0.0088,0.0005,-7.314,25686,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
50.3188,-144.9895,19/08/2018 21:03,737291.8773,231.8773,RR1813-SE-20180819.2031.001,17,6,30,32.098,32.379,11.6512,11.6472,32.3629,1024.7519,24.6066,36985,11.5991,11.6472,32.3628,1024.7516,24.6063,36940,270.1548,6.317,275.343,6.1981,270.1609,28.188,1347.2,0.2012,0.5084,0.00027377,0.1452,0.2154,0.1516,1.0843,4.4229,-0.0521,0.0016,-45.0253,28159,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
50.3188,-144.9895,19/08/2018 21:05,737291.8785,231.8785,RR1813-SE-20180819.2031.001,17,7,20,23.047,23.248,13.9704,13.9672,32.2909,1024.2044,24.1011,39000,13.9699,13.9672,32.291,1024.2045,24.1012,38999,257.5433,5.7921,252.586,5.9057,257.5432,41.149,1298.4,0.2292,0.531,0.000275086,0.1456,0.223,0.1518,1.1532,4.3925,-0.0005,-0.0002,-0.6549,30690,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
50.3188,-144.9895,19/08/2018 21:05,737291.8785,231.8785,RR1813-SE-20180819.2031.001,17,8,20,22.209,22.403,13.9688,13.9657,32.2914,1024.2013,24.1018,38999,13.9693,13.9657,32.2914,1024.2013,24.1018,38999,257.551,5.7922,252.593,5.9059,257.551,43.275,1289.7,0.2277,0.5256,0.000276402,0.146,0.2212,0.152,1.0826,4.3941,0.0005,-0.0003,0.16588,30773,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
50.3188,-144.9895,19/08/2018 21:05,737291.8786,231.8786,RR1813-SE-20180819.2031.001,17,9,20,22.077,22.269,13.9682,13.9651,32.2916,1024.201,24.1021,38998,13.9686,13.9651,32.2917,1024.201,24.1021,38998,257.554,5.7862,252.332,5.906,257.5539,43.995,1282.8,0.2287,0.5134,0.000269163,0.1438,0.2172,0.1509,1.0828,4.393,0.0004,-0.0003,0.068881,30825,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
50.3188,-144.9895,19/08/2018 21:05,737291.8786,231.8786,RR1813-SE-20180819.2031.001,17,10,20,23.068,23.27,13.9686,13.9654,32.2917,1024.2054,24.102,38999,13.969,13.9654,32.2917,1024.2055,24.1021,38999,257.5515,5.7811,252.106,5.9059,257.5514,40.902,1274.8,0.229,0.5157,0.000298777,0.1528,0.2179,0.1554,1.0827,4.3927,0.0004,-0.0004,-0.040767,30873,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
50.3188,-144.9895,19/08/2018 21:05,737291.8786,231.8786,RR1813-SE-20180819.2031.001,17,11,20,23.58,23.786,13.9687,13.9654,32.2914,1024.2075,24.1018,38999,13.9687,13.9654,32.2915,1024.2076,24.1019,38999,257.5516,5.7967,252.79,5.9059,257.5514,39.19,1268.9,0.2284,0.5578,0.000316546,0.1582,0.2319,0.1581,1.0834,4.3933,0,-0.0001,-0.095442,30924,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
50.3188,-144.9895,19/08/2018 21:05,737291.8786,231.8786,RR1813-SE-20180819.2031.001,17,12,20,22.734,22.932,13.9686,13.9654,32.2915,1024.2038,24.102,38999,13.9688,13.9654,32.2916,1024.2038,24.102,38999,257.552,5.8032,253.073,5.9059,257.552,39.937,1260.6,0.2282,0.5435,0.000266531,0.143,0.2271,0.1505,1.0832,4.3935,0.0002,-0.0003,-0.13744,30975,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
50.3188,-144.9895,19/08/2018 21:05,737291.8787,231.8787,RR1813-SE-20180819.2031.001,17,13,20,22.319,22.514,13.9606,13.9575,32.2923,1024.2042,24.1042,38992,13.9603,13.9575,32.2923,1024.2042,24.1042,38992,257.5924,5.7812,252.112,5.9069,257.5924,39.999,1253.6,0.2267,0.514,0.000269821,0.144,0.2173,0.151,1.1558,4.3951,-0.0003,-0.0003,-0.58595,31027,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
50.3188,-144.9895,19/08/2018 21:05,737291.8787,231.8787,RR1813-SE-20180819.2031.001,17,14,20,22.006,22.198,13.9666,13.9635,32.2918,1024.2012,24.1026,38997,13.9652,13.9635,32.2918,1024.2012,24.1026,38995,257.5621,5.7949,252.709,5.9062,257.5621,43.593,1247.9,0.2286,0.5058,0.000271795,0.1447,0.2146,0.1513,1.0833,4.3931,-0.0013,-0.0002,-1.4618,31083,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
50.3188,-144.9895,19/08/2018 21:05,737291.8787,231.8787,RR1813-SE-20180819.2031.001,17,15,20,23.141,23.343,13.9603,13.957,32.2925,1024.2081,24.1044,38992,13.9616,13.957,32.2924,1024.208,24.1043,38993,257.5938,5.7988,252.877,5.9069,257.5939,41.577,1238.9,0.2286,0.507,0.000297461,0.1524,0.215,0.1552,1.0832,4.3931,0.0013,-0.0005,0.61552,31139,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
50.3188,-144.9895,19/08/2018 21:05,737291.8787,231.8787,RR1813-SE-20180819.2031.001,17,16,20,23.536,23.741,13.9607,13.9574,32.2922,1024.2095,24.1041,38993,13.9611,13.9574,32.2921,1024.2095,24.104,38993,257.5921,5.7929,252.623,5.9069,257.5923,37.976,1235.9,0.2276,0.5324,0.000290222,0.1502,0.2235,0.1541,1.1534,4.3942,0.0004,-0.0001,0.20694,31198,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
50.3188,-144.9895,19/08/2018 21:05,737291.8788,231.8788,RR1813-SE-20180819.2031.001,17,17,20,22.378,22.574,13.9654,13.9623,32.2918,1024.2031,24.1028,38996,13.9649,13.9623,32.2919,1024.2031,24.1029,38995,257.5681,5.7973,252.816,5.9063,257.568,40.727,1228.9,0.2276,0.5507,0.000260608,0.1412,0.2296,0.1496,1.0834,4.3941,-0.0005,-0.0002,-0.7439,31254,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
50.3188,-144.9895,19/08/2018 21:05,737291.8788,231.8788,RR1813-SE-20180819.2031.001,17,18,20,22.371,22.566,13.9636,13.9604,32.2922,1024.2037,24.1035,38995,13.9637,13.9604,32.2922,1024.2037,24.1035,38994,257.5771,5.7759,251.878,5.9065,257.5772,42.517,1225.8,0.2277,0.5405,0.000283641,0.1483,0.2261,0.1531,1.0834,4.394,0.0001,-0.0004,-0.30978,31311,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
50.3188,-144.9895,19/08/2018 21:05,737291.8788,231.8788,RR1813-SE-20180819.2031.001,17,19,20,22.794,22.993,13.962,13.9588,32.2922,1024.206,24.1038,38994,13.9621,13.9588,32.2922,1024.206,24.1038,38993,257.5853,5.8019,253.016,5.9067,257.5854,41.078,1224.6,0.2274,0.5165,0.000281009,0.1475,0.2182,0.1527,1.0916,4.3944,0.0001,-0.0003,-0.18209,31369,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
50.3188,-144.9895,19/08/2018 21:05,737291.8789,231.8788,RR1813-SE-20180819.2031.001,17,20,20,22.801,23,13.9613,13.9581,32.2923,1024.2062,24.104,38993,13.9624,13.9581,32.2923,1024.2062,24.104,38993,257.5889,5.7828,252.183,5.9068,257.5888,41.13,1224.6,0.2288,0.5661,0.000281667,0.1477,0.2347,0.1528,1.0839,4.3929,0.001,-0.0004,0.48422,31428,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
50.3188,-144.9895,19/08/2018 21:05,737291.8789,231.8789,RR1813-SE-20180819.2031.001,17,21,20,22.832,23.031,13.9613,13.9581,32.2924,1024.2064,24.1041,38993,13.9616,13.9581,32.2924,1024.2064,24.1041,38993,257.5886,5.8005,252.952,5.9068,257.5886,41.849,1224.6,0.2274,0.5224,0.000279034,0.1468,0.2202,0.1524,1.1538,4.3944,0.0002,-0.0004,-0.20147,31487,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
50.3188,-144.9895,19/08/2018 21:05,737291.8789,231.8789,RR1813-SE-20180819.2031.001,17,22,20,23.145,23.347,13.96,13.9567,32.2923,1024.208,24.1043,38992,13.9607,13.9567,32.2923,1024.2081,24.1043,38992,257.5959,5.7927,252.612,5.907,257.5959,40.557,1221.1,0.228,0.5233,0.000273112,0.1451,0.2204,0.1515,1.1091,4.3937,0.0007,-0.0002,0.38896,31552,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
50.3188,-144.9895,19/08/2018 21:07,737291.8804,231.8804,RR1813-SE-20180819.2031.001,17,23,10,13.558,13.675,13.9728,13.9708,32.2918,1024.1618,24.101,38999,13.973,13.9708,32.2917,1024.1617,24.101,38999,257.5297,5.7981,252.848,5.9054,257.5299,67.444,1087.6,0.2278,0.4655,0.000289564,0.15,0.2011,0.154,1.083,4.394,0.0003,-0.0003,-0.092085,34571,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
50.3188,-144.9895,19/08/2018 21:09,737291.8819,231.8819,RR1813-SE-20180819.2031.001,17,24,5,4.444,4.482,13.9652,13.9646,32.2921,1024.1225,24.1026,38989,13.9654,13.9646,32.2922,1024.1226,24.1027,38989,257.5688,5.7936,252.652,5.9063,257.5686,152.76,946.11,0.2289,0.434,0.000270479,0.1441,0.1907,0.1511,1.0815,4.3928,0.0002,-0.0001,0.092306,37666,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
50.3232,-144.9917,19/08/2018 22:40,737291.9448,231.9448,RR1813-SE-20180819.2209.001,18,1,500,501.316,506.284,3.9781,3.9421,34.0876,1029.4111,27.0663,31994,3.9791,3.9421,34.0877,1029.4112,27.0664,31994,317.9369,0.89,38.7,7.3117,317.9365,0.059257,1720,0.0934,0.0151,0.000140175,0.1046,0.0511,0.1313,1.1523,4.5421,0.001,-0.0017,-0.57146,45203,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
50.3232,-144.9917,19/08/2018 22:40,737291.9449,231.9449,RR1813-SE-20180819.2209.001,18,2,500,499.456,504.404,3.9784,3.9426,34.0879,1029.4026,27.0665,31994,3.9793,3.9426,34.0879,1029.4026,27.0664,31993,317.9333,0.8928,38.823,7.3117,317.9334,0.060741,1708.2,0.0953,0.0156,0.000130962,0.1018,0.0512,0.1299,1.1136,4.5399,0.0009,-0.0018,-0.72165,45494,3,2.9,1,106,103.6,1,42.4,41.4,1,-8888,-8888,3,42.4,41.4,1,-9999
50.3232,-144.9917,19/08/2018 22:45,737291.9483,231.9482,RR1813-SE-20180819.2209.001,18,3,330,329.882,333.012,4.2613,4.2374,33.928,1028.452,26.9088,32030,4.2639,4.2374,33.928,1028.452,26.9088,32031,316.1152,1.5239,66.272,7.2687,316.1152,0.063777,1340.6,0.0948,0.0184,0.000148073,0.1069,0.0522,0.1325,1.0837,4.5405,0.0026,-0.0014,1.0659,52370,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
50.3232,-144.9917,19/08/2018 22:45,737291.9484,231.9484,RR1813-SE-20180819.2209.001,18,4,330,331.602,334.75,4.2645,4.2405,33.9305,1028.4616,26.9105,32036,4.2632,4.2405,33.9304,1028.4616,26.9104,32033,316.0844,1.513,65.798,7.268,316.0845,0.062639,1344.8,0.0952,0.0182,0.00014215,0.1052,0.0521,0.1316,1.1524,4.5401,-0.0013,-0.0023,-3.1251,52595,2.6,2.6,2,78.7,76.9,2,37.2,36.4,2,-8888,-8888,3,37.2,36.4,2,-9999
50.3232,-144.9917,19/08/2018 22:49,737291.9511,231.9511,RR1813-SE-20180819.2209.001,18,5,200,194.64,196.422,4.647,4.6326,33.762,1027.6445,26.7346,32165,4.6488,4.6326,33.7619,1027.6445,26.7346,32165,313.5485,3.0446,132.43,7.2085,313.5485,0.069878,1332.1,0.0969,0.0136,0.00015597,0.1094,0.0506,0.1337,1.1513,4.5382,0.0018,-0.002,-0.18066,58282,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
50.3232,-144.9917,19/08/2018 22:49,737291.9512,231.9512,RR1813-SE-20180819.2209.001,18,6,200,196.866,198.67,4.645,4.6305,33.7616,1027.6549,26.7346,32164,4.6459,4.6305,33.7616,1027.6549,26.7346,32163,313.5645,3.0255,131.599,7.2089,313.5646,0.070833,1335.9,0.0965,0.0169,0.000153995,0.1089,0.0516,0.1334,1.0831,4.5386,0.0009,-0.0017,-0.69907,58488,2.4,2.3,1,65.2,63.7,1,34.1,33.3,1,-8888,-8888,3,34.1,33.3,1,-9999
50.3232,-144.9917,19/08/2018 22:52,737291.9529,231.9529,RR1813-SE-20180819.2209.001,18,7,150,146.029,147.349,5.1558,5.1445,33.6931,1027.3037,26.6227,32530,5.1557,5.1445,33.6931,1027.3038,26.6227,32529,309.8827,3.7541,163.308,7.1234,309.8827,0.12189,1100.3,0.0975,0.0203,0.000156628,0.1095,0.0528,0.1338,1.1554,4.5375,-0.0001,-0.001,-1.0169,61973,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
50.3232,-144.9917,19/08/2018 22:52,737291.953,231.953,RR1813-SE-20180819.2209.001,18,8,150,145.967,147.286,5.16,5.1487,33.6918,1027.3019,26.6212,32532,5.1586,5.1487,33.6919,1027.3019,26.6212,32530,309.8545,3.7597,163.555,7.1228,309.8544,0.12473,1078.6,0.0975,0.0173,0.000159918,0.1107,0.0518,0.1343,1.152,4.5375,-0.0014,-0.0007,-1.833,62218,2.1,2,1,49.7,48.6,1,29.6,28.9,1,-8888,-8888,3,29.6,28.9,1,-9999
50.3232,-144.9917,19/08/2018 22:54,737291.9548,231.9548,RR1813-SE-20180819.2209.001,18,9,110,109.528,110.508,5.2043,5.1959,33.181,1026.7224,26.2111,32109,5.2054,5.1959,33.1812,1026.7225,26.2112,32109,310.6899,5.0239,218.636,7.1391,310.6894,0.38087,1045.5,0.0996,0.0569,0.000153337,0.1087,0.065,0.1333,1.0821,4.5351,0.0011,-0.0019,-0.70526,65975,1.8,1.8,1,35,34.2,1,23.9,23.4,1,-8888,-8888,3,23.9,23.4,1,-9999
50.3232,-144.9917,19/08/2018 22:56,737291.9559,231.9559,RR1813-SE-20180819.2209.001,18,10,100,96.856,97.72,5.8507,5.8428,32.7955,1026.2809,25.83,32323,5.8537,5.8428,32.7955,1026.2809,25.83,32323,306.8017,5.8026,252.618,7.0472,306.8017,0.71321,1190.9,0.1106,0.1642,0.000180319,0.1167,0.1007,0.1374,1.1487,4.5228,0.003,-0.0024,0.48363,68284,1.5,1.4,1,24.4,23.8,1,18.8,18.4,1,-8888,-8888,3,18.8,18.4,1,0.1419
50.3232,-144.9917,19/08/2018 22:56,737291.9561,231.956,RR1813-SE-20180819.2209.001,18,11,100,97.405,98.274,5.8356,5.8277,32.807,1026.2944,25.8409,32320,5.8391,5.8277,32.807,1026.2944,25.841,32320,306.8858,5.7911,252.118,7.0492,306.8857,0.72868,1206.4,0.1106,0.15,0.000179661,0.1165,0.096,0.1373,1.0854,4.5228,0.0035,-0.0036,-0.15363,68556,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
