,name,lat,long,date_time,depth,temp,salinity,PO4,NO2_NO3,Chla_Fluorescence,PAR,TAG_db_ave,PC_db_ave,PE_db_ave,PG_db_ave,SQDG_db_ave,MGDG_db_ave,DGDG_db_ave,DGTS_DGTA_db_ave,DGCC_db_ave,all_db_ave,allmem_db_ave,SQDG_PG_db_ave,GADG_db_ave,CTD,cruise,Mixed_Layer,summer_sol_dist,recovery,filtered_volume
,NA,decimal_degrees,decimal_degrees,UTC_time,meters,degrees_C,PSU,micromolar,micromolar,mg/m3,microE m?2 s?1,unsaturations,unsaturations,unsaturations,unsaturations,unsaturations,unsaturations,unsaturations,unsaturations,unsaturations,unsaturations,unsaturations,unsaturations,unsaturations,NA,NA,NA,days,percent,liters
361,S615.KN210_4.QE002082,-37.997826,-44.998981,3/29/2013 19:05,5,20.102,36.0076,0.1843,0.39,0.0776,649.33,1.461045156,3.424137118,1.11692538,0.893410903,0.758261914,1.427605883,2.134681393,2.214791859,3.244679099,1.481214684,1.528355661,3.367414133,0.73002831,8,KN210_4,In Mixed Layer,98.79513889,0.04053013,2
362,S616.KN210_4.QE002108,-37.998253,-44.998872,3/29/2013 12:02,51,19.44035,35.9094,0.1765,0.98,0.1006,48.733,1.697044409,3.593396855,1.185447668,0.905186542,0.857497592,1.674592101,2.168172927,2.491242713,3.363455132,1.667987928,1.636873511,3.528744691,0.671154249,5,KN210_4,In Mixed Layer,98.50138889,0.035763301,2
363,S617.KN210_4.QE002096,-37.998253,-44.998872,3/29/2013 12:02,80,19.4189,35.9745,0.2196,0.2,0.2155,10.428,1.516137623,3.579074587,1.131039443,0.890115498,1.170166789,2.356325298,2.392485943,2.514707348,3.357985005,1.67901035,1.810691963,3.524708953,0.594421299,5,KN210_4,In Mixed Layer,98.50138889,0.032334586,2
364,S618.KN210_4.QE002097,-38.0026,-44.999921,3/29/2013 19:05,101,17.51895,35.93895,0.4097,3.82,0.1257,1.2258,1.042653539,3.271239417,1.296808662,0.780485235,1.019340715,1.940351041,1.583139397,1.969194674,2.988404216,1.268624188,1.514189835,3.237506445,0.465397235,8,KN210_4,Below Mixed Layer,98.79513889,0.030449888,2
365,S619.KN210_4.QE002083,-37.105892,-49.899535,3/26/2013 16:20,6,19.59115,34.92555,NA,NA,0.067,150.18,1.776560267,3.487347048,1.308674833,0.912511497,0.784860694,1.644166628,2.478406012,2.626234635,3.356703157,1.782426118,1.791339112,3.443382255,0.760564943,1,KN210_4,In Mixed Layer,95.68055556,0.036655551,2
366,S620.KN210_4.QE002100,-37.105892,-49.899535,3/26/2013 16:20,92,15.3256,34.83755,NA,NA,0.2248,3.3634,1.773906275,3.564620616,1.384954268,1.084106562,1.136322653,2.05074535,2.217190319,2.954324713,3.349417662,1.765587187,1.76169179,3.52041239,0.581214337,1,KN210_4,Below Mixed Layer,95.68055556,0.032448609,2
367,S621.KN210_4.QE002099,-37.105892,-49.899535,3/26/2013 16:20,248,4.38695,34.0928,NA,NA,0.0104,1.00E-12,0.96577149,3.147530092,1.025686956,0.723498435,0.811957414,2.007033344,1.388259916,0.767845955,2.913476842,1.038101972,1.250536401,3.120466698,0.740889492,1,KN210_4,Below Mixed Layer,95.68055556,0.03596899,2
368,S622.KN210_4.QE002088,-37.105892,-49.899535,3/31/2013 5:25,800,4.81375,34.219,1.9065,27.25,0.0154,1.00E-12,1.280896217,3.458192129,1.608687576,0.778802657,0.499768572,1.040713383,1.900035254,2.395112835,3.268669597,1.456418536,1.69504319,3.428974974,0.705271135,9,KN210_4,Below Mixed Layer,100.2256944,0.038730262,2
369,S623.KN210_4.QE002101,-31.249425,-41.003524,4/1/2013 11:01,9,23.19505,36.2424,0.1165,0.04,0.0444,1.00E-12,1.593110244,3.629251182,1.192041571,0.897827474,0.699039929,1.576831506,2.05116362,2.467131508,3.383810484,1.57020153,1.5472082,3.537470385,0.719767148,11,KN210_4,In Mixed Layer,101.4590278,0.029737897,2
370,S624.KN210_4.QE002087,-31.249425,-41.003524,4/1/2013 11:01,121,18.16445,35.95615,0.2638,0.61,0.1935,1.00E-12,1.044039526,3.305917504,1.090603803,0.912215439,0.962010521,1.783897323,1.945131598,2.386198816,2.986345571,1.218466965,1.42490095,3.243298001,0.670723437,11,KN210_4,Below Mixed Layer,101.4590278,0.03914139,2
371,S625.KN210_4.QE002084,-31.249425,-41.003524,4/1/2013 11:01,253,15.78905,35.7118,0.5913,4.96,-1.00E-04,1.00E-12,1.11601822,3.013416582,0.927108775,0.681797759,0.915332328,2.494637878,0.952614091,1.007230739,2.972674421,1.133210055,1.169213691,3.007810936,0.624350127,11,KN210_4,Below Mixed Layer,101.4590278,0.046336102,2
372,S626.KN210_4.QE002106,-28.235681,-38.525233,4/2/2013 18:08,106,21.42565,36.6041,NA,NA,0.3232,1.00E-12,1.702686015,3.280662944,1.196805657,0.956498966,1.000630998,1.832387572,1.993692947,2.707754426,3.186561398,1.593525226,1.527820258,3.260151875,0.588130039,15,KN210_4,Below Mixed Layer,102.7555556,0.034178699,2
373,S627.KN210_4.QE002103,-28.235681,-38.525233,4/2/2013 18:08,176,18.16945,36.01285,NA,NA,0.047,1.00E-12,0.959316729,3.092949937,0.962564804,0.726436886,0.967370278,1.775760772,1.11116707,1.320446714,3.028007513,1.08238934,1.24470851,3.086056863,0.57895161,15,KN210_4,Below Mixed Layer,102.7555556,0.03230565,2
374,S628.KN210_4.QE002102,-28.235681,-38.525233,4/2/2013 18:08,250,16.09005,35.66435,NA,NA,0.0211,1.00E-12,0.647352355,2.979278911,1.079991554,0.714182125,0.965082839,1.591262902,0.843729263,0.636456059,2.776765541,0.727335502,1.259998846,2.956516948,0.639481416,15,KN210_4,Below Mixed Layer,102.7555556,0.030899582,2
375,S629.KN210_4.QE002089,-28.184925,-38.544674,4/3/2013 13:48,5,24.6403,36.6262,NA,NA,0.0437,192.83,1.423912781,3.275828095,1.056264434,0.785550963,0.563522611,1.327357787,2.031836667,2.369469922,3.300635651,1.425685196,1.429406192,3.284066952,0.738470916,16,KN210_4,In Mixed Layer,103.575,0.039154904,2
376,S630.KN210_4.QE002109,-24.994597,-35.997645,4/4/2013 15:25,6,26.19215,36.74875,0.0495,0.01,0.0186,1.00E-12,1.369615904,3.178735163,1.228648326,0.735055734,0.468094853,1.162189248,1.762156698,2.05641253,3.23208666,1.359976087,1.35132808,3.194378221,0.673534,17,KN210_4,In Mixed Layer,104.6423611,0.028878651,2
377,S631.KN210_4.QE002093,-24.994597,-35.997645,4/4/2013 15:25,105,21.0518,36.5358,0.0756,0.05,0.2913,1.00E-12,1.384378182,3.229604063,1.119472135,0.836057814,0.755503008,1.535180112,1.929340692,2.555012618,3.196068206,1.385143683,1.388139667,3.220267741,0.646307753,17,KN210_4,Below Mixed Layer,104.6423611,0.034135564,2
378,S632.KN210_4.QE002091,-24.994597,-35.997645,4/4/2013 15:25,151,18.68205,36.1232,NA,NA,0.0796,1.00E-12,0.849660011,3.121761625,1.01219424,0.72609338,0.905804345,1.56471447,1.455859566,1.745954019,2.918568383,0.971826021,1.272034586,3.086272308,0.503644159,17,KN210_4,Below Mixed Layer,104.6423611,0.037568348,2
379,S633.KN210_4.QE002090,-24.994597,-35.997645,4/4/2013 15:25,254,15.5494,35.5792,0.5013,4.87,0.0101,1.00E-12,0.528960083,2.914385491,0.921731228,0.707425565,1.114306739,1.971338188,1.36916353,0.650533076,2.505618892,0.575070494,1.134271492,2.85218446,0.66153766,17,KN210_4,Below Mixed Layer,104.6423611,0.036720365,2
380,S634.KN210_4.QE002017,-22.493735,-33.013326,4/5/2013 20:46,5,27.3991,37.22835,0.0739,0.6,0.0404,1.00E-12,1.265716236,3.220737346,1.001821491,0.745377574,0.445898212,1.046864296,1.860636965,2.303619806,3.178124424,1.288841439,1.325096805,3.20449885,0.658053081,18,KN210_4,In Mixed Layer,105.8652778,0.029149947,2
381,S635.KN210_4.QE002003,-22.493735,-33.013326,4/5/2013 20:46,52,27.4017,37.23045,0.078,0.55,0.0534,1.00E-12,1.473472106,3.10648766,0.969460609,0.782920272,0.527894493,1.189703757,1.967695554,2.199201457,3.154069889,1.406394406,1.333040367,3.125495955,0.671663538,18,KN210_4,In Mixed Layer,105.8652778,0.030629952,2
382,S636.KN210_4.QE002018,-22.493735,-33.013326,4/5/2013 20:46,100,22.63445,36.85895,0.1224,0.46,0.114,1.00E-12,0.590248189,3.199859453,0.99989017,0.877770633,0.761611548,1.523387712,2.111307338,1.808604588,3.10355136,0.771060384,1.336891414,3.170784342,0.65595628,18,KN210_4,Below Mixed Layer,105.8652778,0.026248579,2
383,S637.KN210_4.QE002004,-22.493735,-33.013326,4/5/2013 20:46,130,22.0741,36.8094,0.1846,0.85,0.2424,1.00E-12,0.656822151,3.114478191,1.037079163,0.725153236,0.908892943,1.738909626,1.858719963,1.649221596,2.929953289,0.836897809,1.32986633,3.07258469,0.56265811,18,KN210_4,Below Mixed Layer,105.8652778,0.031011528,2
384,S638.KN210_4.QE002020,-22.493735,-33.013326,4/5/2013 20:46,152,21.4977,36.6939,0.2036,1.08,0.1317,1.00E-12,1.020970976,3.086030254,0.99364349,0.710750158,0.901941767,1.701201209,1.692732988,1.902698798,2.969937775,1.143068529,1.285315338,3.067482058,0.586567188,18,KN210_4,Below Mixed Layer,105.8652778,0.024263466,2
385,S639.KN210_4.QE002016,-22.493735,-33.013326,4/5/2013 20:46,250,16.3015,35.69345,0.458,4.47,0.0014,1.00E-12,0.680426184,2.921028219,1.025057442,0.688679749,1.09584575,2.478192396,1.503664054,0.699394066,2.740359864,0.753066618,1.329004717,2.897477766,0.592204169,18,KN210_4,Below Mixed Layer,105.8652778,0.028137423,2
386,S640.KN210_4.QE002022,-16.999109,-29.000582,4/9/2013 22:52,5,27.5137,37.4754,0.2216,0.04,0.0298,1.00E-12,1.279002549,2.906962846,1.097811292,0.725940824,0.495210305,1.016153188,1.904772178,2.058914655,3.211142781,1.361737916,1.449160149,2.983836812,0.636478096,27,KN210_4,In Mixed Layer,109.9527778,0.032027325,2
387,S641.KN210_4.QE002021,-16.999109,-29.000582,4/9/2013 22:52,100,22.95055,36.8374,NA,NA,0.0779,1.00E-12,2.752791665,3.191662608,1.006574907,0.826236243,0.653374727,1.522943802,2.248177892,2.228654987,3.271969535,1.927354928,1.467834321,3.218949952,0.652602956,27,KN210_4,Below Mixed Layer,109.9527778,0.025740686,2
388,S642.KN210_4.QE001990,-16.999109,-29.000582,4/9/2013 22:52,159,21.7423,36.76755,0.3179,0.1,0.2392,1.00E-12,1.087025727,3.155098015,1.046611065,0.781827017,0.824374366,1.618170431,2.059246078,2.221650806,3.057672523,1.19514128,1.341670482,3.124897642,0.583175548,27,KN210_4,Below Mixed Layer,109.9527778,0.032443025,2
389,S643.KN210_4.QE001991,-16.999109,-29.000582,4/9/2013 22:52,250,15.72865,35.6035,0.7329,7.53,0.0174,1.00E-12,0.812844813,3.236640214,1.003160613,0.723365662,1.210094278,2.111878123,2.50450928,1.151821414,2.985244214,0.911522193,1.469883285,3.186404763,0.596091834,27,KN210_4,Below Mixed Layer,109.9527778,0.031945323,2
390,S644.KN210_4.QE002005,-13.495091,-27.496312,4/11/2013 5:40,5,27.831,36.9598,0.1648,0.04,0.0261,1.00E-12,1.485303604,2.960428846,0.82819673,0.725931891,0.433064415,1.144881868,1.717714876,2.077252855,3.232589541,1.291799887,1.140563375,3.065559333,0.628944184,28,KN210_4,In Mixed Layer,111.2361111,0.031758429,2
391,S645.KN210_4.QE001992,-13.495091,-27.496312,4/11/2013 5:40,103,22.70295,36.96885,0.2382,-0.01,0.1116,1.00E-12,1.295256655,3.33206958,1.009583225,0.79759697,0.677943287,1.523766493,2.196964983,2.360144595,3.314284452,1.362936279,1.470563312,3.325773762,0.677842374,28,KN210_4,Below Mixed Layer,111.2361111,0.034025717,2
392,S646.KN210_4.QE002008,-13.495091,-27.496312,4/11/2013 5:40,142,22.097,36.9329,0.3339,1.07,0.3083,1.00E-12,0.669898072,3.115059764,1.206308497,0.834606648,0.896262657,1.775037769,2.070502194,1.892627221,3.011804514,0.796066872,1.423291866,3.089131063,0.59995628,28,KN210_4,Below Mixed Layer,111.2361111,0.026965314,2
393,S647.KN210_4.QE002023,-13.495091,-27.496312,4/11/2013 5:40,252,14.0862,35.38375,1.2134,15.98,0.0108,1.00E-12,1.083631668,3.188332199,0.970515078,0.766123027,0.863039388,2.67688267,1.863058501,1.012662635,2.976876263,1.137961482,1.341576055,3.1534466,0.652955905,28,KN210_4,Below Mixed Layer,111.2361111,0.031001496,2
394,S648.KN210_4.QE002011,-9.498914,-25.999497,4/12/2013 20:48,5,28.36745,36.6314,0.1685,0.09,0.0231,1.00E-12,1.232854169,3.251440802,0.864821546,0.757693175,0.409580766,0.953275798,1.667121353,2.229386931,3.189636356,1.237253093,1.246015178,3.224823601,0.635449558,32,KN210_4,In Mixed Layer,112.8666667,0.035663674,2
395,S649.KN210_4.QE002012,-9.498914,-25.999497,4/12/2013 20:48,126,21.67025,36.74955,0.3204,0.23,0.4409,1.00E-12,1.362833213,3.105836467,1.124285544,0.868016544,0.976293712,1.881836845,2.015708915,2.345549421,3.048195212,1.436747559,1.516778553,3.088218928,0.604213698,32,KN210_4,Below Mixed Layer,112.8666667,0.026337032,2
396,S650.KN210_4.QE002009,-9.498914,-25.999497,4/12/2013 20:48,150,18.6552,36.1762,NA,NA,0.1577,1.00E-12,1.15297749,3.186329994,1.088330725,0.876403364,0.985898213,1.836645079,1.732298668,2.526381249,3.008043819,1.272130843,1.416471519,3.152915094,0.56369565,32,KN210_4,Below Mixed Layer,112.8666667,0.025775757,2
397,S651.KN210_4.QE002014,-9.498914,-25.999497,4/12/2013 20:48,250,11.0526,35.04925,1.6939,24.99,0.0121,1.00E-12,1.374243701,3.297355956,1.157374012,0.887766292,0.88357855,1.753750961,1.933985272,2.566079452,3.235533042,1.47869094,1.589704456,3.277642226,0.604671209,32,KN210_4,Below Mixed Layer,112.8666667,0.025495764,2
398,S652.KN210_4.QE002010,-9.498914,-25.999497,4/12/2013 20:48,400,7.89895,34.69,NA,NA,0.0415,1.00E-12,0.700678717,3.253310277,0.985403944,0.76190936,1.041177164,2.155401913,2.965204005,1.181432637,2.943154251,0.771539619,1.282621904,3.213329818,0.650488501,32,KN210_4,Below Mixed Layer,112.8666667,0.03039441,2
399,S653.KN210_4.QE002015,-5.700542,-24.000749,4/14/2013 13:27,6.5,28.44325,36.1865,0.147,0.06,0.0394,1.00E-12,1.049257776,3.098486384,0.991092627,0.764002732,0.417183199,1.06856925,1.692647393,2.208213861,3.117436009,1.133014422,1.310458298,3.105031668,0.622320658,33,KN210_4,In Mixed Layer,114.5604167,0.030867924,2
400,S654.KN210_4.QE001993,-5.700542,-24.000749,4/14/2013 13:27,153,13.68495,35.3914,NA,NA,0.0828,1.00E-12,1.033333425,3.179082381,1.124849548,0.813008897,0.979871541,1.770032492,1.736216921,1.27390091,2.731351324,1.123245738,1.360152227,3.108133125,0.586392019,33,KN210_4,Below Mixed Layer,114.5604167,0.026479108,2
401,S655.KN210_4.QE002024,-5.700542,-24.000749,4/14/2013 13:27,252,9.8528,34.90315,2.088,31.76,0.0331,1.00E-12,0.801529448,3.346718731,1.262224064,0.776838049,0.771617212,1.228474682,1.405170896,0.958357578,2.558569795,0.874065167,1.581290636,3.266620638,0.631049432,33,KN210_4,Below Mixed Layer,114.5604167,0.030680127,2
402,S656.KN210_4.QE002033,-5.702476,-25.995786,4/15/2013 17:06,5,28.65705,36.08765,0.0953,0.15,0.0343,1.00E-12,1.144312285,3.168121687,1.461200919,0.769086565,0.386613739,0.880571803,1.760970508,2.278894087,3.2004696,1.275595976,1.506320368,3.174513735,0.602025502,37,KN210_4,In Mixed Layer,115.7125,0.037052622,2
403,S657.KN210_4.QE002034,-5.702476,-25.995786,4/15/2013 17:06,95,23.2019,36.53245,NA,NA,0.5907,1.00E-12,1.48794227,3.266345123,1.241923496,0.935174055,1.005075539,1.954643925,2.084904488,2.53583648,3.158117303,1.573101867,1.66062101,3.235903318,0.578146013,37,KN210_4,Below Mixed Layer,115.7125,0.031137946,2
404,S658.KN210_4.QE002032,-5.702476,-25.995786,4/15/2013 17:06,151,14.9776,35.57015,NA,NA,0.1059,1.00E-12,0.978412306,3.311078832,1.094580139,0.874560642,1.048464517,1.851802793,1.652601944,1.973336005,3.011193146,1.135822288,1.429728076,3.261551886,0.577036394,37,KN210_4,Below Mixed Layer,115.7125,0.037277723,2
405,S659.KN210_4.QE002030,-5.702476,-25.995786,4/15/2013 17:06,250,10.61285,34.9955,1.9071,29.17,7.00E-04,1.00E-12,0.647660737,3.459566538,1.063589749,0.757715576,0.846930872,1.701995927,2.296800538,0.973616325,2.816363786,0.716911422,1.395541666,3.35958424,0.591704704,37,KN210_4,Below Mixed Layer,115.7125,0.036086681,2
406,B16.KN210_4.QE002031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.48069347,0.624958015,1.376193729,0.829065927,NA,1,0.288106772,0.86369035,NA,0.490616279,1.00511648,0.624958015,NA,NA,KN210_4,Below Mixed Layer,NA,0.044042831,1
407,S660.KN210_4.QE002071,-5.700148,-28.499966,4/16/2013 14:28,6,28.661,36.0911,0.1146,0.07,0.0448,1.00E-12,1.012233317,2.890103116,1.052237458,0.793299376,0.363058774,0.977243009,1.852802638,2.086881556,3.172085434,1.09190425,1.249205639,2.958152183,0.659348783,38,KN210_4,In Mixed Layer,116.6027778,0.033233412,2
408,S661.KN210_4.QE002036,-5.700148,-28.499966,4/16/2013 14:28,111,22.47885,36.4093,0.8404,10.77,0.3888,1.00E-12,1.545723834,3.289899658,1.195145593,0.945474998,1.218291951,2.422096815,2.153056393,2.850694132,3.10386071,1.65467031,1.745277614,3.25820483,0.613171582,38,KN210_4,Below Mixed Layer,116.6027778,0.038817118,2
409,S662.KN210_4.QE002070,-5.700148,-28.499966,4/16/2013 14:28,150,15.2959,35.6077,NA,NA,0.108,1.00E-12,1.200335165,3.221358233,1.280253265,0.821879987,1.064983156,1.809297577,1.74138256,2.029197359,3.031166158,1.339836496,1.558098807,3.200623568,0.57360143,38,KN210_4,Below Mixed Layer,116.6027778,0.033977496,2
410,S663.KN210_4.QE002069,-5.700148,-28.499966,4/16/2013 14:28,249,9.95875,34.9082,1.9857,30.85,0.0182,1.00E-12,0.90986315,3.162647861,0.982898377,0.769959271,1.215514209,1.476976892,2.140535252,0.993555397,2.9286981,0.972212519,1.285478087,3.131622049,0.593384476,38,KN210_4,Below Mixed Layer,116.6027778,0.044978223,2
411,S664.KN210_4.QE002074,-3.88293,-28.505928,NA,6,NA,NA,NA,NA,NA,NA,1.352012356,2.612033546,0.905218502,0.733835288,0.403896771,1.017583109,1.771035816,2.177914568,3.055298649,1.227653726,1.09489012,2.753855288,0.52547372,NA,KN210_4,Below Mixed Layer,NA,0.032261199,2
412,S665.KN210_4.QE002037,-3.88293,-28.505928,NA,61,NA,NA,NA,NA,NA,NA,1.439212829,3.025013117,0.983485577,0.791250246,0.715048232,1.701537256,2.411207219,2.038466156,3.063584721,1.457000849,1.471433152,3.037958584,0.667950149,NA,KN210_4,Below Mixed Layer,NA,0.032651996,2
413,S666.KN210_4.QE002072,-3.88293,-28.505928,NA,127,NA,NA,NA,NA,NA,NA,1.249303638,3.28260151,1.078201257,0.854267076,1.07546335,1.8682326,1.589802666,2.242541098,3.085141055,1.332267808,1.447995136,3.250410271,0.616035599,NA,KN210_4,Below Mixed Layer,NA,0.044077192,2
414,S667.KN210_4.QE002038,-3.88293,-28.505928,NA,171,NA,NA,NA,NA,NA,NA,1.07761467,3.170149524,1.041475052,0.77271806,1.139249146,2.115946301,1.495352988,1.694703305,2.860638753,1.176376443,1.383095028,3.129463332,0.608942913,NA,KN210_4,Below Mixed Layer,NA,0.046873212,2
415,S668.KN210_4.QE002043,-3.88293,-28.505928,NA,200,NA,NA,NA,NA,NA,NA,1.16292644,2.745912875,1.299987471,0.761413446,0.746212463,1.467330233,1.876271853,1.142307937,2.998993457,1.209527793,1.619880661,2.758912744,0.595960134,NA,KN210_4,Below Mixed Layer,NA,0.046705598,2
416,S669.KN210_4.QE002046,-2.699884,-28.502454,4/17/2013 23:17,5,28.8046,35.8818,0.1156,0.2,0.0667,1.00E-12,1.39898192,3.076804145,1.056503947,0.780889602,0.490204836,0.916153925,1.589560083,2.083051158,3.144695641,1.323126414,1.238792497,3.097511985,0.607505032,42,KN210_4,In Mixed Layer,117.9701389,0.03424043,2
417,S670.KN210_4.QE002045,-2.699884,-28.502454,4/17/2013 23:17,75,16.22675,35.6365,1.2461,17.64,0.2978,1.00E-12,2.172841172,3.400099969,1.597806256,1.081776576,1.273015938,2.372590441,2.471239004,3.106174374,3.202738047,2.0613456,1.983474635,3.377679763,0.598168428,42,KN210_4,Below Mixed Layer,117.9701389,0.037579938,2
418,S671.KN210_4.QE002039,-2.699884,-28.502454,4/17/2013 23:17,100,14.2696,35.45195,1.3567,19.31,0.1532,1.00E-12,1.57921156,3.371191519,1.168274293,0.907514501,1.217788237,2.072397959,2.116755924,2.833414248,3.12209516,1.606518581,1.630341675,3.331301921,0.613062624,42,KN210_4,Below Mixed Layer,117.9701389,0.042402225,2
419,S672.KN210_4.QE002057,-2.699884,-28.502454,4/17/2013 23:17,151,13.0452,35.2887,1.6517,24.77,0.0275,1.00E-12,1.631920224,3.366844302,1.19276917,0.767781432,1.287922212,2.868455749,1.755076282,1.392062147,3.08965479,1.617720211,1.584492064,3.340564601,0.642954061,42,KN210_4,Below Mixed Layer,117.9701389,0.041896605,2
420,S673.KN210_4.QE002044,-2.699884,-28.502454,4/17/2013 23:17,250,11.8529,35.1384,1.8169,27.85,0.0237,1.00E-12,1.042930078,3.295372357,0.940330553,0.758615986,0.879349486,1.716983604,1.39523887,1.280318223,3.007872603,1.095764727,1.231830753,3.253609773,0.620206145,42,KN210_4,Below Mixed Layer,117.9701389,0.043780048,2
421,S674.KN210_4.QE002056,-2.680497,-28.527856,4/19/2013 7:03,66,20.0122,35.8455,NA,NA,0.852,1.00E-12,1.608719923,3.637256752,1.436882025,0.98560838,1.329232442,2.728098516,2.726832528,2.997149319,3.50521038,1.918716671,2.287782769,3.599160365,0.644637217,44,KN210_4,Below Mixed Layer,119.29375,0.03873933,2
422,S675.KN210_4.QE002049,0.001492,-33.497829,4/22/2013 13:08,5,28.53345,36.09525,0.1134,0.04,0.0237,1.00E-12,1.146478096,3.13659858,0.944049824,0.808403826,0.379767993,1.040402105,2.14315462,2.191628324,3.139662313,1.185477425,1.256720184,3.137724221,0.661104632,48,KN210_4,In Mixed Layer,305.5472222,0.039269647,2
423,S676.KN210_4.QE002059,0.001492,-33.497829,4/22/2013 13:08,100,17.1828,35.91035,NA,NA,0.1977,1.00E-12,1.499922895,3.280552977,1.107958354,0.891159344,1.054094027,1.892467011,1.586419903,2.555217701,3.073162274,1.490542138,1.484341348,3.241143653,0.615341345,48,KN210_4,Below Mixed Layer,305.5472222,0.04285762,2
424,S677.KN210_4.QE002075,0.001492,-33.497829,4/22/2013 13:08,65,22.7538,36.4225,0.447,3.61,0.733,1.00E-12,1.566973297,3.402974383,1.243628656,1.082420336,0.973069305,1.975917238,2.105668625,2.940742231,3.367852662,1.631611418,1.728749531,3.393124636,0.592616861,48,KN210_4,Below Mixed Layer,305.5472222,0.039785978,2
425,S678.KN210_4.QE002058,0.001492,-33.497829,4/22/2013 13:08,251,11.94185,35.1329,1.4404,20.58,0.0241,1.00E-12,0.869443417,3.226640718,1.131765396,0.746370812,1.106822674,1.740304231,0.833141102,0.890401869,2.912431489,0.946036937,1.365014715,3.18933483,0.631980269,48,KN210_4,Below Mixed Layer,305.5472222,0.036794783,2
426,S679.KN210_4.QE002062,1.4996,-36.998066,4/24/2013 5:05,5,28.21935,36.0353,0.1203,0.18,NA,1.00E-12,1.251205051,3.351543095,1.203717097,0.708227366,0.491603777,1.183025826,2.032338029,2.141443299,3.25111989,1.3793494,1.483089473,3.331169155,0.659147862,51,KN210_4,In Mixed Layer,307.2118056,0.039909465,2
427,S680.KN210_4.QE002052,1.4996,-36.998066,4/24/2013 5:05,25,27.95275,36.0979,NA,NA,0.0537,1.00E-12,1.375201926,3.199719805,1.059413015,0.76454745,0.520175376,1.275505339,2.215739668,2.099736206,3.224888463,1.365576801,1.357127658,3.207294168,0.674191981,51,KN210_4,Below Mixed Layer,307.2118056,0.037821474,2
428,S681.KN210_4.QE002050,1.4996,-36.998066,4/24/2013 5:05,79,24.2953,36.32895,0.2358,0.86,0.448,1.00E-12,1.646398069,3.110388807,1.197956298,0.960416892,0.972781833,1.928669165,2.628792713,2.45647478,3.201893432,1.640570212,1.637255692,3.132918391,0.594401661,51,KN210_4,Below Mixed Layer,307.2118056,0.024602436,2
429,S682.KN210_4.QE002040,1.4996,-36.998066,4/24/2013 5:05,101,18.491,36.1288,NA,NA,0.2346,1.00E-12,0.938379878,2.964332076,1.492678043,0.865469873,1.113746947,1.918693193,1.816184988,2.034242308,2.986171221,1.261090053,1.705179886,2.966685975,0.572055112,51,KN210_4,Below Mixed Layer,307.2118056,0.037032916,2
