name,cruise,sample,filename,depth,Crit_2,Crit_3,station_combined,station,ctd,DCM_depth,is_DCM,Highes_Chl,collect_time_UTC,extract_date,filter,type,northorsouth,main_line,long,lat,lat_pos,pressure_CTD,temp_CTD,salinity_CTD,fluor,PAR_uE,SPAR_uE,PAR_SPAR,N_P_numeric,PSTAR,N_P_non_num,PO4_combined,NO3_NO2_combined,PO4_combined_char,  SRP (umol/L),MAGIC_SRP (umol/L),  TDP (umol/L),DOP_calc (umol/L),  PO4 (uM),SiOH4 (uM),  NO3 (uM),  NO2 (uM),  NH4 (uM),NPOC (uM),TN (uM)
KN210.4_A416_QE002046,KN210_4,A416,QE002046,5,35,24,78,15,42,,FALSE,FALSE,4/17/2013 23:17,4/12/2016,D,profile,South,TRUE,-28.502454,-2.699884,2.699884,5,28.8046,35.8818,0.0667,1.00E-12,nd,,1.756920415,0.10290625,1.580449827,0.1156,0.2,0.1156,,,,,0.1156,0.9103,0.1827,0.0204,0.0061,72.02500115,6.337101865
KN210.4_A417_QE002045,KN210_4,A417,QE002045,75,35,24,78,15,42,,TRUE,TRUE,4/17/2013 23:17,4/12/2016,D,profile,South,TRUE,-28.502454,-2.699884,2.699884,75,16.22675,35.6365,0.2978,1.00E-12,nd,,14.15713025,0.143525,13.90971832,1.2461,17.64,1.2461,,,,,1.2461,5.3452,17.3329,0.3083,0.0157,56.8999192,20.2163655
KN210.4_A418_QE002039,KN210_4,A418,QE002039,100,35,24,78,15,42,,FALSE,FALSE,4/17/2013 23:17,4/7/2016,D,profile,South,TRUE,-28.502454,-2.699884,2.699884,100,14.2696,35.45195,0.1532,1.00E-12,nd,,14.22960124,0.15011875,14.17350925,1.3567,19.31,1.3567,,,,,1.3567,7.0626,19.2292,0.0761,0.0159,51.82618477,21.83317493
KN210.4_A419_QE002057,KN210_4,A419,QE002057,151,35,24,78,15,42,,FALSE,FALSE,4/17/2013 23:17,4/12/2016,D,profile,South,TRUE,-28.502454,-2.699884,2.699884,151,13.0452,35.2887,0.0275,1.00E-12,nd,,14.99654901,0.1035875,14.97541926,1.6517,24.77,1.6517,,,,,1.6517,8.8899,24.7349,0.0349,0.0052,46.2623627,27.29805295
KN210.4_A420_QE002044,KN210_4,A420,QE002044,250,35,24,78,15,42,,FALSE,FALSE,4/17/2013 23:17,4/12/2016,D,profile,South,TRUE,-28.502454,-2.699884,2.699884,250,11.8529,35.1384,0.0237,1.00E-12,nd,,15.32726072,0.07639375,15.31091419,1.8169,27.85,1.8169,,,,,1.8169,10.832,27.8184,0.0297,0.0149,48.70782877,30.41212052
KN210.4_A425_QE002056,KN210_4,A425,QE002056,66,48,48,78,15,44,,TRUE,TRUE,4/19/2013 7:03,4/12/2016,D,profile,South,TRUE,-28.527856,-2.680497,2.680497,66,20.0122,35.8455,0.852,1.00E-12,nd,,,0,,,,,,,,,,,,,,,
KN210.4_A426_QE002049,KN210_4,A426,QE002049,5,51,24,79,16,48,,FALSE,FALSE,4/22/2013 13:08,4/12/2016,D,profile,North,TRUE,-33.497829,0.001492,0.001492,5,28.53345,36.09525,0.0237,1.00E-12,2624,3.81E-16,0.325396825,0.11109375,0.201940035,0.1134,0.04,0.1134,,,,,0.1134,0.9428,0.0229,0.014,0,75.42389597,6.503662155
KN210.4_A427_QE002059,KN210_4,A427,QE002059,100,51,24,79,16,48,,FALSE,FALSE,4/22/2013 13:08,4/12/2016,D,profile,North,TRUE,-33.497829,0.001492,0.001492,100,17.1828,35.91035,0.1977,1.00E-12,2789.8,3.58E-16,,0,,,,,,,,,,,,,,,
KN210.4_A428_QE002075,KN210_4,A428,QE002075,65,51,24,79,16,48,,TRUE,TRUE,4/22/2013 13:08,4/13/2016,D,profile,North,TRUE,-33.497829,0.001492,0.001492,65,22.7538,36.4225,0.733,1.00E-12,2687.3,3.72E-16,8.065100671,0.22168125,7.882102908,0.447,3.61,0.447,,,,,0.447,2.0193,3.5233,0.0818,0.0203,69.83999733,9.590731644
KN210.4_A430_QE002058,KN210_4,A430,QE002058,251,51,24,79,16,48,,FALSE,FALSE,4/22/2013 13:08,4/12/2016,D,profile,North,TRUE,-33.497829,0.001492,0.001492,251,11.94185,35.1329,0.0241,1.00E-12,2087.3,4.79E-16,14.28873924,0.15405625,14.26569009,1.4404,20.58,1.4404,,,,,1.4404,8.7602,20.5483,0.0332,0.0102,48.16892841,22.06579509
KN210.4_A434_QE002062,KN210_4,A434,QE002062,5,63,18,80,17,51,,FALSE,FALSE,4/24/2013 5:05,4/12/2016,D,profile,North,TRUE,-36.998066,1.4996,1.4996,5,28.21935,36.0353,,1.00E-12,nd,,1.516209476,0.1089,1.358270989,0.1203,0.18,0.1203,,,,,0.1203,0.9283,0.1634,0.019,0.1412,72.47394007,5.862077359
KN210.4_A435_QE002052,KN210_4,A435,QE002052,25,63,18,80,17,51,,FALSE,FALSE,4/24/2013 5:05,4/12/2016,D,profile,North,TRUE,-36.998066,1.4996,1.4996,25,27.95275,36.0979,0.0537,1.00E-12,2.0313,4.92E-13,,0,,,,,,,,,,,,,,,
KN210.4_A436_QE002050,KN210_4,A436,QE002050,79,63,18,80,17,51,,TRUE,TRUE,4/24/2013 5:05,4/12/2016,D,profile,North,TRUE,-36.998066,1.4996,1.4996,79,24.2953,36.32895,0.448,1.00E-12,nd,,3.62807464,0.18233125,3.218829517,0.2358,0.86,0.2358,,,,,0.2358,1.7987,0.759,0.0965,0.0302,65.81337385,6.06885084
KN210.4_A437_QE002040,KN210_4,A437,QE002040,101,63,18,80,17,51,,FALSE,FALSE,4/24/2013 5:05,4/7/2016,D,profile,North,TRUE,-36.998066,1.4996,1.4996,101,18.491,36.1288,0.2346,1.00E-12,nd,,,0,,,,,,,,,,,,,,,
KN210.4_A438_QE002061,KN210_4,A438,QE002061,251,63,18,80,17,51,,FALSE,FALSE,4/24/2013 5:05,4/12/2016,D,profile,North,TRUE,-36.998066,1.4996,1.4996,251,10.51805,34.96815,0.0123,1.00E-12,2.0313,4.92E-13,14.40021263,0.1692875,14.39170752,1.6931,24.38,1.6931,,,,,1.6931,11.1633,24.3666,0.0144,0.0201,50.42141081,27.37513501
KN210.4_A443_QE002077,KN210_4,A443,QE002077,6,35,18,81,18,54,,FALSE,FALSE,4/25/2013 11:40,4/13/2016,D,profile,North,TRUE,-38.998575,3.50378,3.50378,6,27.899,35.18315,0.0383,1.00E-12,2300.2,4.35E-16,1.164730729,0.08780625,1.001055966,0.0947,0.11,0.0947,,,,,0.0947,1.108,0.0948,0.0155,0.0293,75.97014692,6.389579765
KN210.4_A444_QE002063,KN210_4,A444,QE002063,65,35,18,81,18,54,,TRUE,TRUE,4/25/2013 11:40,4/12/2016,D,profile,North,TRUE,-38.998575,3.50378,3.50378,65,24.89415,36.1918,0.672,1.00E-12,2314.1,4.32E-16,6.264559068,0.18284375,5.686189684,0.3005,1.88,0.3005,,,,,0.3005,2.1838,1.7087,0.1738,0.0294,60.62811584,5.039016188
KN210.4_A445_QE002051,KN210_4,A445,QE002051,100,35,18,81,18,54,,FALSE,FALSE,4/25/2013 11:40,4/12/2016,D,profile,North,TRUE,-38.998575,3.50378,3.50378,100,14.8643,35.5225,0.163,1.00E-12,2298.5,4.35E-16,,0,,,,,,,,,,,,,,,
KN210.4_A446_QE002042,KN210_4,A446,QE002042,251,35,18,81,18,54,,FALSE,FALSE,4/25/2013 11:40,4/7/2016,D,profile,North,TRUE,-38.998575,3.50378,3.50378,251,10.1576,34.918,0.0343,1.00E-12,2300.9,4.35E-16,14.5722959,0.15138125,14.56044798,1.6965,24.72,1.6965,,,,,1.6965,11.397,24.7018,0.0201,0.0098,47.72897264,27.39671116
KN210.4_A451_QE002065,KN210_4,A451,QE002065,5,98,54,82,19,57,,FALSE,FALSE,4/27/2013 7:58,4/12/2016,D,profile,North,TRUE,-41.296092,5.921045,5.921045,5,27.85975,35.7036,0.0511,1.00E-12,nd,,1.590865842,0.09465,1.363463368,0.1051,0.17,0.1051,,,,,0.1051,3.1379,0.1433,0.0239,0.0311,70.55781842,3.408378921
KN210.4_A452_QE002053,KN210_4,A452,QE002053,100,98,54,82,19,57,,TRUE,TRUE,4/27/2013 7:58,4/12/2016,D,profile,North,TRUE,-41.296092,5.921045,5.921045,100,24.954,36.31625,0.417,1.00E-12,nd,,13.80449518,0.1153875,13.71375907,0.8409,11.61,0.8409,,,,,0.8409,4.906,11.5319,0.0763,0.0119,58.55688042,16.44936497
KN210.4_A453_QE002064,KN210_4,A453,QE002064,250,98,54,82,19,57,,FALSE,FALSE,4/27/2013 7:58,4/12/2016,D,profile,North,TRUE,-41.296092,5.921045,5.921045,250,9.7142,34.9164,0.0233,1.00E-12,nd,,14.77093181,0.14138125,14.75278457,1.8405,27.19,1.8405,,,,,1.8405,13.7688,27.1525,0.0334,0.0218,46.53851419,29.45308017
KN210.4_A458_QE002055,KN210_4,A458,QE002055,6,101,39,83,20,60,,FALSE,FALSE,4/28/2013 17:25,4/12/2016,D,profile,North,TRUE,-44.998309,5.912289,5.912289,6,27.7712,36.1424,0.0331,1.00E-12,2534.9,3.94E-16,1.040174672,0.10705625,0.841048035,0.1145,0.12,0.1145,,,,,0.1145,1.6495,0.0963,0.0228,0.0242,68.50137114,4.160243975
KN210.4_A459_QE002068,KN210_4,A459,QE002068,107,101,39,83,20,60,,TRUE,TRUE,4/28/2013 17:25,4/12/2016,D,profile,North,TRUE,-44.998309,5.912289,5.912289,107,26.2362,36.4217,0.5841,1.00E-12,2407.1,4.15E-16,0.4348659,0.1015625,0.285440613,0.1044,0.05,0.1044,,,,,0.1044,1.8326,0.0298,0.0156,0.0045,65.56358931,3.326966782
KN210.4_A460_QE002078,KN210_4,A460,QE002078,152,101,39,83,20,60,,FALSE,FALSE,4/28/2013 17:25,4/13/2016,D,profile,North,TRUE,-44.998309,5.912289,5.912289,152,14.53395,35.60315,,1.00E-12,2422.3,4.13E-16,,0,,,,,,,,,,,,,,,
KN210.4_A461_QE002076,KN210_4,A461,QE002076,252,101,39,83,20,60,,FALSE,FALSE,4/28/2013 17:25,4/13/2016,D,profile,North,TRUE,-44.998309,5.912289,5.912289,252,9.00935,34.8446,0.0151,1.00E-12,2440.6,4.10E-16,15.42365675,0.06523125,15.40797394,1.8109,27.93,1.8109,,,,,1.8109,14.2729,27.9023,0.0284,0.0726,40.72758173,30.31509106
KN210.4_A466_QE001985,KN210_4,A466,QE001985,5,142,61,84,21,61,,FALSE,FALSE,4/30/2013 8:34,4/5/2016,D,profile,North,TRUE,-47.99991,6.499247,6.499247,5,27.7712,36.07035,0.0449,1.00E-12,nd,,0.439915671,0.1383875,0.229093465,0.1423,0.06,0.1423,,,,,0.1423,1.6441,0.0326,0.03,0.0244,71.67417551,2.965401103
KN210.4_A467_QE001997,KN210_4,A467,QE001997,26,142,61,84,21,61,,FALSE,FALSE,4/30/2013 8:34,4/6/2016,D,profile,North,TRUE,-47.99991,6.499247,6.499247,26,27.77305,36.0707,,1.00E-12,nd,,,0,,,,,,,,,,,,,,,
KN210.4_A468_QE001995,KN210_4,A468,QE001995,98,142,61,84,21,61,,TRUE,TRUE,4/30/2013 8:34,4/6/2016,D,profile,North,TRUE,-47.99991,6.499247,6.499247,98,27.6897,36.25095,0.2886,1.00E-12,nd,,0.411566913,0.144875,0.228648285,0.1487,0.06,0.1487,,,,,0.1487,1.8165,0.034,0.0272,0.0247,74.32434423,5.496920755
KN210.4_A469_QE001984,KN210_4,A469,QE001984,151,142,61,84,21,61,,FALSE,FALSE,4/30/2013 8:34,4/5/2016,D,profile,North,TRUE,-47.99991,6.499247,6.499247,151,22.9391,36.84575,0.098,1.00E-12,nd,,,0,,,,,,,,,,,,,,,
KN210.4_A470_QE001983,KN210_4,A470,QE001983,250,142,61,84,21,61,,FALSE,FALSE,4/30/2013 8:34,4/5/2016,D,profile,North,TRUE,-47.99991,6.499247,6.499247,250,11.08835,35.13025,0.0371,1.00E-12,3.2808,3.05E-13,14.79550458,0.12995,14.77841502,1.7262,25.54,1.7262,,,,,1.7262,11.9459,25.5105,0.0295,0.0249,46.56201644,26.43604206
KN210.4_A475_QE002001,KN210_4,A475,QE002001,5,98,54,85,,63,,FALSE,FALSE,5/1/2013 11:05,4/6/2016,D,profile,North,TRUE,-49.999811,8.251115,8.251115,5,27.93875,35.8989,0.0592,1.00E-12,561.32,1.78E-15,0.706401766,0.1299,0.319352465,0.1359,0.1,0.1359,,,,,0.1359,1.5986,0.0434,0.0526,0.048,70.67532969,4.569699148
KN210.4_A476_QE001999,KN210_4,A476,QE001999,100,98,54,85,,63,,TRUE,TRUE,5/1/2013 11:05,4/6/2016,D,profile,North,TRUE,-49.999811,8.251115,8.251115,100,26.3305,36.8322,0.3101,1.00E-12,568.8,1.76E-15,11.29594648,0.07470625,10.89334908,0.2541,2.87,0.2541,,,,,0.2541,1.954,2.768,0.1023,0.0178,66.14716479,8.035777316
KN210.4_A477_QE001986,KN210_4,A477,QE001986,150,98,54,85,,63,,FALSE,FALSE,5/1/2013 11:05,4/5/2016,D,profile,North,TRUE,-49.999811,8.251115,8.251115,150,17.65425,36.29175,0.047,1.00E-12,607.78,1.65E-15,,0,,,,,,,,,,,,,,,
KN210.4_A478_QE001998,KN210_4,A478,QE001998,250,98,54,85,,63,,FALSE,FALSE,5/1/2013 11:05,4/6/2016,D,profile,North,TRUE,-49.999811,8.251115,8.251115,250,10.64585,35.05755,0.0388,1.00E-12,640.64,1.56E-15,15.33210583,0.07368125,15.30156932,1.7651,27.06,1.7651,,,,,1.7651,12.0806,27.0088,0.0539,0.0075,52.30414736,29.97357685
KN210.4_A484_QE001982,KN210_4,A484,QE001982,5,7,7,86,,68,,FALSE,FALSE,5/4/2013 3:34,4/5/2016,D,profile,North,FALSE,-55.29925,9.700333,9.700333,5,28.1627,33.53675,0.0938,1.00E-12,nd,,0.153012048,0.08220625,-0.251807229,0.083,0.01,0.083,,,,,0.083,2.6698,-0.0209,0.0336,0.0332,86.87030935,6.824391108
KN210.4_A485_QE001977,KN210_4,A485,QE001977,25,7,7,86,,68,,FALSE,FALSE,5/4/2013 3:34,4/5/2016,D,profile,North,FALSE,-55.29925,9.700333,9.700333,25,27.6362,36.3105,0.1081,1.00E-12,nd,,0.762476895,0.10304375,0.511090573,0.1082,0.08,0.1082,,,,,0.1082,1.0677,0.0553,0.0272,0.0034,73.39388164,6.602836312
KN210.4_A486_QE001979,KN210_4,A486,QE001979,51,7,7,86,,68,,FALSE,FALSE,5/4/2013 3:34,4/5/2016,D,profile,North,FALSE,-55.29925,9.700333,9.700333,51,27.6029,36.3349,0.1895,1.00E-12,nd,,0.972253052,0.084625,0.677025527,0.0901,0.09,0.0901,,,,,0.0901,0.7118,0.061,0.0266,0.0641,73.33554212,6.172888391
KN210.4_A487_QE002002,KN210_4,A487,QE002002,68,7,7,86,,68,,FALSE,FALSE,5/4/2013 3:34,4/6/2016,D,profile,North,FALSE,-55.29925,9.700333,9.700333,68,27.56995,36.32965,0.246,1.00E-12,nd,,0.254158965,0.10648125,-0.141404806,0.1082,0.03,0.1082,,,,,0.1082,1.0678,-0.0153,0.0428,0.0133,73.16052358,6.411992082
KN210.4_A488_QE001978,KN210_4,A488,QE001978,100,7,7,86,,68,,TRUE,TRUE,5/4/2013 3:34,4/5/2016,D,profile,North,FALSE,-55.29925,9.700333,9.700333,100,26.1604,36.4472,0.2002,1.00E-12,nd,,2.412257727,0.16211875,1.05866946,0.1909,0.46,0.1909,,,,,0.1909,1.2454,0.2021,0.2584,0.0343,70.710264,6.368119845
KN210.4_A489_QE001976,KN210_4,A489,QE001976,151,7,7,86,,68,,FALSE,FALSE,5/4/2013 3:34,4/5/2016,D,profile,North,FALSE,-55.29925,9.700333,9.700333,151,20.53615,36.42725,0.0364,1.00E-12,nd,,9.435234259,0.1935375,9.256942972,0.4717,4.45,0.4717,,,,,0.4717,1.9568,4.3665,0.0841,0.0647,61.60929983,11.3432315
KN210.4_A490_QE001980,KN210_4,A490,QE001980,251,7,7,86,,68,,FALSE,FALSE,5/4/2013 3:34,4/5/2016,D,profile,North,FALSE,-55.29925,9.700333,9.700333,251,12.35915,35.24115,,1.00E-12,nd,,13.96018126,0.1716125,13.91664809,1.3461,18.79,1.3461,,,,,1.3461,8.0044,18.7332,0.0586,0.2763,53.55549355,22.06641591
KN210.4_A742blank_QE001989,KN210_4,A742blank,QE001989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KN210.4_A743blank_QE001996,KN210_4,A743blank,QE001996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KN210.4_A744blank_QE002080,KN210_4,A744blank,QE002080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KN210.4_A745blank_QE002094,KN210_4,A745blank,QE002094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTrapQC001_QE001611,NetTrapQC,NetTrapQC,QE001611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTrapQC002_QE001618,NetTrapQC,NetTrapQC,QE001618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTrapQC003_QE001624,NetTrapQC,NetTrapQC,QE001624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTrapQC005_QE001637,NetTrapQC,NetTrapQC,QE001637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTrapQC006_QE001643,NetTrapQC,NetTrapQC,QE001643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTrapQC008_QE001658,NetTrapQC,NetTrapQC,QE001658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTrapQC009_QE001664,NetTrapQC,NetTrapQC,QE001664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTrapQC011_QE001678,NetTrapQC,NetTrapQC,QE001678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTrapQC012_QE001686,NetTrapQC,NetTrapQC,QE001686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTrapQC014_QE001699,NetTrapQC,NetTrapQC,QE001699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTrapQC015_QE001705,NetTrapQC,NetTrapQC,QE001705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTrapQC017_QE001719,NetTrapQC,NetTrapQC,QE001719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTrapQC018_QE001725,NetTrapQC,NetTrapQC,QE001725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTrapQC020_QE001738,NetTrapQC,NetTrapQC,QE001738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTrapQC021_QE001744,NetTrapQC,NetTrapQC,QE001744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTrapQC023_QE001757,NetTrapQC,NetTrapQC,QE001757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTrapQC024_QE001763,NetTrapQC,NetTrapQC,QE001763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTrapQC026_QE001776,NetTrapQC,NetTrapQC,QE001776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTrapQC027_QE001782,NetTrapQC,NetTrapQC,QE001782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTrapQC028_2_QE001801,NetTrapQC,NetTrapQC,QE001801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTrapQC028_QE001795,NetTrapQC,NetTrapQC,QE001795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTrapQC029_2_QE001814,NetTrapQC,NetTrapQC,QE001814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTrapQC030_QE001820,NetTrapQC,NetTrapQC,QE001820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTrapQC032_crashed_QE001832,NetTrapQC,NetTrapQC,QE001832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTrapQC033_QE001839,NetTrapQC,NetTrapQC,QE001839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTrapQC035_QE001852,NetTrapQC,NetTrapQC,QE001852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTrapQC036_QE001860,NetTrapQC,NetTrapQC,QE001860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTrapQC038_QE001872,NetTrapQC,NetTrapQC,QE001872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTrapQC039_QE001879,NetTrapQC,NetTrapQC,QE001879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTrapQC041_QE001891,NetTrapQC,NetTrapQC,QE001891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTrapQC042_QE001898,NetTrapQC,NetTrapQC,QE001898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTrapQC044_QE001910,NetTrapQC,NetTrapQC,QE001910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTrapQC045_QE001917,NetTrapQC,NetTrapQC,QE001917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTrapQC047_QE001930,NetTrapQC,NetTrapQC,QE001930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTrapQC048_QE001937,NetTrapQC,NetTrapQC,QE001937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTrapQC050_QE001949,NetTrapQC,NetTrapQC,QE001949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTrapQC051_QE001956,NetTrapQC,NetTrapQC,QE001956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTrapQC053_QE001968,NetTrapQC,NetTrapQC,QE001968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTrapQC054_QE001975,NetTrapQC,NetTrapQC,QE001975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTrapQC055_QE001981,NetTrapQC,NetTrapQC,QE001981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTrapQC056_QE001987,NetTrapQC,NetTrapQC,QE001987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTrapQC057_QE001994,NetTrapQC,NetTrapQC,QE001994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTrapQC058_QE002000,NetTrapQC,NetTrapQC,QE002000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTrapQC059_QE002006,NetTrapQC,NetTrapQC,QE002006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTrapQC060_QE002013,NetTrapQC,NetTrapQC,QE002013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTrapQC061_QE002019,NetTrapQC,NetTrapQC,QE002019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTrapQC062_QE002025,NetTrapQC,NetTrapQC,QE002025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTrapQC063_QE002028,NetTrapQC,NetTrapQC,QE002028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTrapQC064_QE002035,NetTrapQC,NetTrapQC,QE002035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTrapQC065_QE002041,NetTrapQC,NetTrapQC,QE002041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTrapQC066_QE002047,NetTrapQC,NetTrapQC,QE002047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTrapQC067_QE002054,NetTrapQC,NetTrapQC,QE002054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTrapQC068_QE002060,NetTrapQC,NetTrapQC,QE002060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTrapQC069_QE002066,NetTrapQC,NetTrapQC,QE002066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTrapQC070_QE002073,NetTrapQC,NetTrapQC,QE002073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTrapQC071_QE002079,NetTrapQC,NetTrapQC,QE002079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTrapQC072_QE002085,NetTrapQC,NetTrapQC,QE002085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTrapQC073_QE002092,NetTrapQC,NetTrapQC,QE002092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTrapQC074_QE002098,NetTrapQC,NetTrapQC,QE002098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTrapQC075_QE002104,NetTrapQC,NetTrapQC,QE002104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTrapQC076_QE002111,NetTrapQC,NetTrapQC,QE002111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTrapQC077_QE002117,NetTrapQC,NetTrapQC,QE002117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTrapQC078_QE002123,NetTrapQC,NetTrapQC,QE002123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTrapQC079_QE002126,NetTrapQC,NetTrapQC,QE002126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTrapQC080_QE002133,NetTrapQC,NetTrapQC,QE002133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTrapQC081_QE002139,NetTrapQC,NetTrapQC,QE002139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTrapQC082_QE002146,NetTrapQC,NetTrapQC,QE002146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTrapQC083_QE002153,NetTrapQC,NetTrapQC,QE002153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTrapQC084_QE002159,NetTrapQC,NetTrapQC,QE002159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTrapQC085_QE002165,NetTrapQC,NetTrapQC,QE002165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTrapQC086_QE002172,NetTrapQC,NetTrapQC,QE002172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
